id,dispersion
0007cb93,0.20687245971458293
00261c81,1.29467646416703
004a8ee7,1.8037418932504035
0051e968,2.0158596039030034
006b65bd,1.749118173893944
00738b9f,1.8871881103910055
008b8a54,0.4703338958012483
00a1a685,0.7962755616586956
00b3d68a,1.2752686347739433
00b948a7,2.1799413622803887
00cc6d45,0.2508031612999074
00cebd4e,1.873841723826318
00fc7fbd,2.1399950771015033
010cd779,1.5228560281398846
010e0772,-1.7180812792655644
0138ef99,2.999999907439154
013e158a,1.8363699546193017
0141ae45,0.39786697730696285
0163ccb2,0.983752427970544
0171bcbd,-0.6908169999430634
017b2290,2.1197595130461457
018b6d7d,1.4811305561687642
0193835f,1.2128638645085459
01a90f8a,0.9033508982084817
01b1e1a8,1.6385750393479694
01d6b445,0.78241720988936
01dc2a68,1.2184340537648348
01e476b6,1.3338745941604249
021e7cf9,1.997073432064319
0224f02c,1.5874253371140985
022f37a7,-0.9371137837979232
023c1e0e,1.0042496559589882
024175ca,1.0351684612899419
02708e11,0.2963254877629403
029358d0,0.6553574057629691
02f6dd36,0.7130340773796228
02f78490,0.6988909787346254
02fd1abd,2.1275583374150364
0334b701,1.0053719206069345
03831ffd,0.6346152351822667
03972ae3,0.5371231839625706
03c4f8ec,1.3665476797916334
03e69a1b,0.7296212968139373
03ed5d90,0.5801228749046077
0434b8d8,1.6709778400385857
04597318,0.9343465015757753
04809989,-1.1652733383980651
048b5e02,0.12046990315054644
04ad6e51,0.8518697647439909
04bb4cfa,-0.045182287532125553
05069d02,1.4406332281391292
0524fff5,1.657455225804809
0542f3be,1.254020341651842
05493435,1.2788629226284505
0551da17,0.6630872810263803
0573b8e0,2.9999999404247517
057926cd,-0.13306121111732624
0590dea4,2.1783993914194366
059b192f,1.242720623613689
05b97bd8,1.711190729344948
060e08ab,1.8168274794718227
062c6a5c,-0.04858853042143875
0653d193,2.1101146413643
06552b80,2.999999907439154
06611360,2.016856957246527
066b8d4d,0.7712298006262691
067b58d8,2.165130382971792
0689b2af,0.887213324550019
06bb705c,1.3775815007646144
06c4cb93,0.7454027675205892
06dc25b1,1.4873018596586058
06e6a964,1.5602619252791505
06fdf2a3,-0.9702632701564204
06fe4746,1.2818071153786788
0706a1a4,0.4774169894801578
071e4f86,1.6922560882634248
07274afe,1.9841710476404149
073c2d71,1.4448925887266109
073f9894,-0.42943941032897526
074bd898,1.5562815851779443
0791bba4,2.049472560609635
07945170,2.1887295518266066
07a37957,2.4963198681828085
07cc629c,1.4940137670460856
07d48cbe,0.9019558246246229
07e64e4d,1.0295752227753343
07ee006b,0.232207029992906
08267a91,-0.6765458526567321
082f5159,1.7799436344722934
0830583a,1.0702184073865049
0850ea96,1.0967633957507672
08523a9d,0.656249421714415
0858a4b0,1.6449393818115856
0861a1c8,0.9364251770077355
086a6643,1.0679741282081214
0882c78c,1.6070940520491535
088a89aa,1.1263414172205375
08a0a57b,0.5692100610862734
08b38cd2,0.3173317854795352
08b84b59,-0.04048959310771257
08c7f096,0.9401280300200713
09059aa1,0.9271851088578921
09375852,0.5567088146692903
093dc67f,-0.11725871644182437
0940adbb,1.3390960966799152
0948e39d,1.500703888528977
0971e6e5,1.6234652405318286
099050aa,1.0540400395134824
099280a1,0.7949749030582123
099ace87,0.9706570120642488
09a3cbff,1.1212480548753472
