id,dispersion
00261c81,1.750384384467241
004a8ee7,-0.26004314309396936
00738b9f,0.5019901471483853
008b8a54,0.8889975591845597
00b3d68a,1.3574258108939987
00b948a7,2.9999999346139994
00cebd4e,0.40401338198601405
00fc7fbd,-0.2674274490529966
010cd779,0.6097784073067756
0138ef99,1.6343364755658905
0163ccb2,-0.833701048770353
018b6d7d,2.9999999148890795
0193835f,2.9999999052034703
01b1e1a8,2.611257572981719
01dc2a68,0.47579673893736935
01e476b6,-0.310215976293516
021e7cf9,0.7921328717270055
023c1e0e,1.2815545473694763
02708e11,2.9999995280823817
029358d0,2.9999998596761865
02f6dd36,0.8614076187516815
02f78490,0.5205832853448725
02fd1abd,2.9999999463239426
03831ffd,-0.7218859148010295
03c4f8ec,1.7345164510544633
03e69a1b,2.9999998642524344
0434b8d8,2.999999913939483
04597318,1.4502279673325982
04bb4cfa,2.9999999191462914
05069d02,2.9999999201736616
0524fff5,2.3344864789877287
05493435,1.4450597793658577
0551da17,2.9999999250355622
0573b8e0,1.967131000696082
057926cd,2.999999921979962
0590dea4,0.5818347108666577
059b192f,1.280536314914125
05b97bd8,1.2289714030098287
060e08ab,2.999999916304892
062c6a5c,-0.46162927499521517
0653d193,-1.1925042462041548
06552b80,2.9999999341129087
06611360,1.282774773924516
0689b2af,0.25274971433993415
06dc25b1,0.8922963166214953
06e6a964,0.9151837107523161
06fdf2a3,2.9999999186508086
06fe4746,1.671919660541069
071e4f86,1.5449512199432152
07274afe,0.2182307125602332
074bd898,0.06862102048489914
0791bba4,0.3810517615726049
07945170,2.8261718144813903
07a37957,0.008873254548428314
07e64e4d,-0.38778571445442284
08267a91,0.9969204999928493
082f5159,1.8166642776879527
0830583a,-0.41742647514853026
0861a1c8,-0.3567189556257916
086a6643,0.5576770197484404
0882c78c,-0.16222788111436898
088a89aa,-0.15766988553055714
08a0a57b,-0.012581546710765489
09375852,2.999999917038075
0940adbb,-0.049027200674093975
0948e39d,0.1853458498348042
0971e6e5,0.4130456832459083
099050aa,-0.37366933616249204
099ace87,2.387201500092903
09a3cbff,2.080688004248697
09b0e256,0.7969542660805748
09b187b8,0.8000309967306684
09e410a6,-1.0596231553425175
09ed3b6e,2.999999931771578
0a3553d6,0.4362293025426477
0a419728,2.2445090784549215
0a60c4c8,2.999999932505995
0a72b4c7,2.8935156926651775
0a82fb2a,2.9999999170171128
0addf219,2.923916494643294
0aef30ea,2.6789087483730634
0b1f982e,0.5713438027521248
0b2514fb,2.9999999226966825
0b40911d,2.9999999135522017
0ba2aeff,-0.20362142649210063
0bb48c54,0.086019254017687
0bdc70de,0.1676754260702901
0bf739e1,2.290278249863938
0bff77c7,2.9999999285655115
0c48d0e2,1.59230606698836
0c725c37,0.45859124788150607
0c92b3de,2.371605840198116
0c9afdf8,-0.20816260587372018
0cab0623,1.8901268475395019
0cb0d129,0.2795633649120681
0ccf6ae6,-0.670478090836586
0d82f4f3,1.8779741789184061
0db03600,-0.2176576613515112
0e252784,-0.064676116668395
0e2d69a2,1.3766024558145535
0e685eb8,-0.9111971760375506
0e80ff77,2.9999999155248473
0e89d4bf,1.84834274643579
0e9106d5,0.8367175409982047
0ea803ad,1.9726122762153901
0ec11604,2.99999992969413
0ece0fe6,1.2506854282288282
0edc43a1,2.999999929912609
0edd264f,0.7451236214540744
0ef70a9e,2.9999999248807225
0eff44b8,0.5445610352485896
0f07a25a,2.99999992738556
0f3560a9,0.7032480859233965
0f429540,2.9999999297591273
0f6a699a,1.1044555428696232
0fb84480,0.0177182531274946
0fcd6162,0.9294422994438611
0fde48cb,-0.21978528302488068
0fe367ab,1.125089280889486
0fe59db8,-0.4906740345009686
0fe74db3,0.6548524494355165
0fef0395,2.9999999227666727
1026f73e,0.3301621576738897
1053d2dc,-0.618648908525894
105b9cfa,-1.26570885187317
106ad7a4,2.9999999099068098
1081ffc6,1.535757422988173
10aab6f9,1.8337410267489378
10abd317,2.999999719217214
10f2aaca,2.9999999252008083
10f60a2f,1.82272636459239
10ff21e7,2.999999905714699
11346018,2.9999999168512947
113d4bd0,0.001105083568471652
11490bdc,0.08302394566531063
114bdbd7,0.7878148603314226
1154330f,2.999999907439154
11715702,0.23537249680236033
117a9089,2.2190007308264286
1191b8eb,0.4237417801402684
1199f6cd,0.2801110408400066
121cd66e,2.999999907439154
123e25ba,2.9999999386663174
125ba05c,1.5508467106925692
12898d46,-0.16157588582194826
12afbd15,0.3356051212961819
12b99fbe,2.9999999219255447
12c62471,1.0325295187503933
12d68475,1.4028023993340981
12ddf37b,0.5736457740598813
12e44686,2.999999945926621
130a2ec3,2.2383371021020744
132e6297,-0.08917265631734203
135aa669,2.999999928295028
13698586,2.999999935195033
136dd722,1.0407681045184334
137bf589,1.238761039405341
1399ca6b,1.061710725107315
13c6c358,-0.9149564637548956
13f401ab,1.8543044729705718
13fc4f8d,2.999999918068705
14163190,2.9999999317729444
1443a68e,0.943874333617012
1499c5b2,2.9999999243108277
14ab0741,1.2871659281656196
14e7ab16,2.9999999323773885
15696d76,2.999999927351914
15764398,2.999999907439154
1581ccb9,0.9205726796240684
1589829f,1.860606170378947
15b03762,0.8606264352484895
15bb406c,2.2933377684808107
161c931b,2.9999999151587455
162e51e8,1.2170472060552537
16508fc9,1.8597972461110908
167158db,2.9999999178347454
16a375c1,1.382548861512669
16b105ce,-0.7064606126746553
16c6f027,2.999999923930819
16dbec58,0.29939813573060614
16fc7cf2,-0.32848039027218945
16feacf9,0.07268901820778947
170713bd,-0.12071273701826556
173e16c5,-1.30841451947714
17736ff9,2.999999934182234
178a3794,0.5733503007702374
179bce36,0.5018234541125873
17c6170e,2.9999999193393174
17c772e0,2.9999999304123026
17def92c,2.9999999238740496
17e475f9,0.26593586939788605
17ec3bdf,2.9999999295781543
1817e638,-0.9684136742416799
182524cb,-0.423587253894848
186013d1,2.9999999225883953
186a8dfc,-0.028552648752211775
1878fdf3,2.999999934812448
18905c3c,0.19326719626056155
18aad0e9,1.0424888098661815
18c71b29,1.9496292623979399
18ff47f7,2.9999999479051227
191cfad2,1.590502587748095
192a62ba,2.045434525972522
193d2dc0,0.11461818239993124
1951bfa6,-0.11329144895784014
1968bade,2.999999933761498
1998f533,-0.2649287055966668
